time,x,z,rotY,speed
86.5778,38.0425,39.0697,79.5060,1.2436
86.7039,38.0622,38.9408,79.2915,1.0366
87.1214,38.1313,38.5128,79.0297,1.0451
87.2457,38.1567,38.3721,79.2199,1.1509
87.3704,38.1863,38.2306,79.4907,1.1587
87.4948,38.2099,38.0939,79.6865,1.1155
87.6198,38.2203,38.0192,79.7487,0.6032
87.7444,38.2202,38.0197,79.7461,0.0040
88.0765,38.2200,38.0210,79.7446,0.0038
88.2055,38.2200,38.0213,79.7438,0.0025
88.3320,38.2199,38.0215,79.7435,0.0019
88.4571,38.2199,38.0217,79.7433,0.0019
88.5824,38.2199,38.0219,79.7420,0.0013
88.9571,38.2198,38.0223,79.7418,0.0010
89.0837,38.2198,38.0224,79.7410,0.0009
89.2090,38.2198,38.0225,79.7393,0.0009
89.3351,38.2197,38.0226,79.7392,0.0012
89.4621,38.2197,38.0227,79.7390,0.0009
89.8790,38.2197,38.0231,79.7389,0.0009
90.0074,38.2196,38.0232,79.7390,0.0006
90.1328,38.2196,38.0233,79.7390,0.0006
90.2588,38.2196,38.0234,79.7386,0.0007
90.3862,38.2196,38.0234,79.7388,0.0005
90.7608,38.2196,38.0236,79.7389,0.0004
90.8885,38.2378,37.9056,79.6693,0.9391
91.0148,38.2637,37.7746,79.5675,1.0668
91.1403,38.2974,37.6242,79.5724,1.2299
91.2661,38.3220,37.4957,79.6168,1.0401
91.6827,38.4002,37.0441,79.7556,1.1018
91.8245,38.4227,36.8900,79.8961,1.0986
91.9501,38.4295,36.8598,79.9550,0.2472
92.0743,38.4294,36.8602,79.9538,0.0036
92.1977,38.4294,36.8605,79.9538,0.0023
92.5953,38.4293,36.8611,79.9536,0.0015
92.7193,38.4293,36.8613,79.9536,0.0017
92.8459,38.4293,36.8615,79.9536,0.0015
92.9709,38.4293,36.8617,79.9532,0.0015
93.0963,38.4293,36.8619,79.9531,0.0015
93.4707,38.4292,36.8622,79.9529,0.0009
93.5987,38.4292,36.8623,79.9533,0.0008
93.7247,38.4292,36.8624,79.9531,0.0005
93.8508,38.4292,36.8624,79.9530,0.0005
93.9760,38.4292,36.8625,79.9532,0.0005
94.3924,38.4292,36.8626,79.9531,0.0003
94.5180,38.4292,36.8626,79.9528,0.0002
94.6422,38.4292,36.8627,79.9529,0.0002
94.7693,38.4292,36.8627,79.9529,0.0003
94.8931,38.4292,36.8627,79.9529,0.0003
95.2679,38.4291,36.8628,79.9526,0.0003
95.3942,38.4291,36.8629,79.9527,0.0002
95.5188,38.4291,36.8629,79.9529,0.0002
95.6455,38.4291,36.8629,79.9527,0.0002
95.7707,38.4414,36.8012,79.9522,0.5032
