time,x,z,rotY,speed
68.0003,42.4718,17.8952,24.1421,0.6483
68.1253,42.5181,17.8205,33.8241,0.7048
68.2486,42.6291,17.7483,40.9117,1.0747
68.3763,42.7593,17.6320,42.2571,1.3677
68.5015,42.8736,17.5263,42.0369,1.2436
68.6279,42.9893,17.4232,42.0640,1.2257
68.7597,43.1276,17.2967,42.0931,1.4220
68.8859,43.2289,17.1831,45.0032,1.2059
69.0104,43.2955,17.0835,52.0160,0.9627
69.1363,43.3377,16.9944,61.2258,0.7831
69.2611,43.4067,16.8731,65.1579,1.1190
69.3869,43.4766,16.7341,64.8595,1.2359
69.5152,43.5491,16.5674,66.2595,1.4179
69.6407,43.5896,16.4290,70.7512,1.1514
69.7658,43.6094,16.3297,77.5579,0.8093
69.8902,43.6446,16.1994,82.3330,1.0869
70.0158,43.6621,16.0510,84.8753,1.1961
70.1402,43.6689,15.8940,85.2571,1.2632
70.2651,43.6819,15.7362,86.9387,1.2686
70.3906,43.6420,15.6004,92.2500,1.1273
70.5205,43.5918,15.5220,97.7612,0.7416
70.6464,43.5724,15.3910,100.0524,1.0536
70.7716,43.5310,15.2040,99.6771,1.5320
70.8987,43.5127,15.0341,99.7251,1.3455
71.0250,43.4860,14.8620,99.6440,1.3788
71.1514,43.4446,14.6972,102.1482,1.3466
71.2848,43.3902,14.5892,109.6296,0.9114
71.4113,43.3392,14.4482,119.0692,1.1858
71.5383,43.2831,14.3186,122.9078,1.1124
71.6662,43.2124,14.1913,122.8902,1.1396
71.8003,43.0851,14.0423,122.6917,1.4687
