time,x,z,rotY,speed
58.5087,38.3944,31.8804,172.5948,1.8545
58.6517,38.3741,31.7484,171.7587,0.9375
58.7528,38.3629,31.7397,171.8633,0.1408
58.8923,38.3702,31.7484,171.8341,0.0981
59.0328,38.3824,31.7637,171.6359,0.1552
59.1847,38.3784,31.7621,171.6464,0.0327
59.3263,38.3783,31.7622,171.6557,0.0014
59.4672,38.3784,31.7621,171.6652,0.0013
59.6490,38.3784,31.7621,171.6667,0.0003
59.7864,38.3784,31.7621,171.6666,0.0001
59.9289,38.3784,31.7621,171.6665,0.0001
60.0717,38.3784,31.7621,171.6665,0.0001
60.2132,38.3784,31.7621,171.6665,0.0000
60.3553,38.3784,31.7621,171.6666,0.0000
60.4975,38.4033,31.6844,171.6744,0.5812
60.5986,38.4659,31.5507,173.9195,1.4596
60.7416,38.5337,31.3971,183.8094,1.1764
60.8892,38.5402,31.3627,190.4366,0.2418
61.0346,38.5385,31.3766,190.3688,0.0993
61.1788,38.5393,31.3775,190.3482,0.0081
61.3237,38.5394,31.3780,190.3478,0.0035
61.4697,38.5394,31.3785,190.3489,0.0033
61.6161,38.5395,31.3789,190.3489,0.0027
61.7617,38.5396,31.3792,190.3493,0.0026
61.9080,38.5396,31.3796,190.3478,0.0028
62.0535,38.5397,31.3800,190.3474,0.0024
62.1986,38.5397,31.3802,190.3479,0.0017
62.3438,38.5398,31.3805,190.3474,0.0020
62.4901,38.5398,31.3809,190.3474,0.0031
62.6373,38.5399,31.3815,190.3486,0.0039
62.7869,38.5359,31.3277,190.2700,0.3689
62.9342,38.4956,31.1080,190.3222,1.5430
63.0802,38.4669,30.8815,189.8236,1.6340
63.2254,38.4173,30.6387,189.1537,1.7087
63.3703,38.3621,30.3421,189.2855,2.0837
63.5143,38.3478,30.2329,189.2589,0.7696
63.6597,38.3481,30.2339,189.2709,0.0070
63.8047,38.3482,30.2349,189.2648,0.0072
63.9499,38.3485,30.2360,189.2588,0.0080
64.0952,38.3486,30.2371,189.2499,0.0073
64.2410,38.3487,30.2380,189.2508,0.0063
64.3868,38.3489,30.2388,189.2462,0.0059
64.5328,38.3491,30.2397,189.2412,0.0063
64.6790,38.3492,30.2405,189.2370,0.0056
64.8242,38.3495,30.2415,189.2337,0.0069
64.9698,38.3498,30.2429,189.2255,0.0104
65.1159,38.3500,30.2440,189.2209,0.0073
65.2630,38.3279,30.2472,190.0100,0.1522
65.4081,38.2631,30.1556,197.0091,0.7970
65.5522,38.1393,30.0631,209.8714,1.0901
65.6948,38.0252,30.0136,220.6712,0.8744
65.8360,38.0213,29.9759,223.2455,0.2682
65.9784,38.0455,29.9736,224.0280,0.1810
66.1218,38.0461,29.9736,224.0274,0.0042
66.2647,38.0463,29.9739,224.0278,0.0027
66.4074,38.0466,29.9742,224.0281,0.0030
66.5512,38.0469,29.9745,224.0282,0.0026
66.6950,38.0472,29.9747,224.0243,0.0025
66.8373,38.0474,29.9748,224.0235,0.0018
66.9812,38.0476,29.9750,224.0244,0.0020
67.0839,38.0477,29.9752,224.0245,0.0018
67.1899,38.0479,29.9753,224.0243,0.0019
67.3344,38.0481,29.9755,224.0264,0.0018
67.4783,38.0483,29.9757,224.0266,0.0023
67.6240,38.0485,29.9760,224.0266,0.0022
67.7681,38.0491,29.9755,224.0459,0.0053
67.9123,38.0179,29.8898,223.8448,0.6547
68.0556,37.8815,29.7469,217.2827,1.3793
68.1979,37.8629,29.6772,211.9105,0.5180
68.3404,37.8684,29.6810,211.9193,0.0551
68.4841,37.8693,29.6836,211.9492,0.0226
68.6286,37.8696,29.6841,211.9458,0.0034
68.7719,37.8698,29.6843,211.9461,0.0021
68.9145,37.8699,29.6845,211.9470,0.0019
69.0582,37.8700,29.6847,211.9465,0.0017
69.2017,37.8701,29.6849,211.9452,0.0010
69.3446,37.8702,29.6850,211.9454,0.0010
69.4874,37.8703,29.6851,211.9454,0.0010
69.6315,37.8703,29.6852,211.9458,0.0008
69.7740,37.8704,29.6853,211.9456,0.0007
69.9173,37.8704,29.6854,211.9457,0.0006
70.0613,37.8705,29.6854,211.9458,0.0004
70.2046,37.8705,29.6855,211.9457,0.0004
70.3483,37.8030,29.5841,211.4857,0.8697
70.4924,37.6877,29.3719,211.0857,1.6752
70.6399,37.5657,29.1855,211.1389,1.5153
